ts,lat,lon,alt_ft,agl_ft,heading_deg,pitch_deg,roll_deg,vcas_kt,vs_fps,wow
1789854273.2264993,36.232883357847484,-115.3054630557306,8000.0,8000.0,266.7777033896641,0.0,25.0,90.0,0.0,0
1789854273.3264992,36.23288568903544,-115.30551444601053,8000.0,8000.0,266.79560677389964,0.0,25.0,90.0,0.0,0
1789854273.4264994,36.23288800724852,-115.30556583718949,8000.0,8000.0,266.81351015813516,0.0,25.0,90.0,0.0,0
1789854273.5264993,36.2328903124865,-115.30561722926247,8000.0,8000.0,266.83141354237074,0.0,25.0,90.0,0.0,0
1789854273.6264992,36.232892604749146,-115.30566862222443,8000.0,8000.0,266.84931692660626,0.0,25.0,90.0,0.0,0
1789854273.7264993,36.23289488403624,-115.30572001607038,8000.0,8000.0,266.86722031084184,0.0,25.0,90.0,0.0,0
1789854273.8264992,36.23289715034757,-115.30577141079527,8000.0,8000.0,266.88512369507737,0.0,25.0,90.0,0.0,0
1789854273.9264994,36.23289940368289,-115.30582280639412,8000.0,8000.0,266.9030270793129,0.0,25.0,90.0,0.0,0
1789854274.0264993,36.23290164404201,-115.30587420286187,8000.0,8000.0,266.9209304635484,0.0,25.0,90.0,0.0,0
1789854274.1264992,36.23290387142469,-115.30592560019355,8000.0,8000.0,266.938833847784,0.0,25.0,90.0,0.0,0
1789854274.2264993,36.23290608583072,-115.30597699838408,8000.0,8000.0,266.9567372320195,0.0,25.0,90.0,0.0,0
1789854274.3264992,36.23290828725988,-115.30602839742849,8000.0,8000.0,266.97464061625504,0.0,25.0,90.0,0.0,0
1789854274.4264994,36.23291047571196,-115.30607979732176,8000.0,8000.0,266.99254400049057,0.0,25.0,90.0,0.0,0
1789854274.5264993,36.232912651186744,-115.30613119805884,8000.0,8000.0,267.01044738472615,0.0,25.0,90.0,0.0,0
1789854274.6264992,36.232914813684026,-115.30618259963474,8000.0,8000.0,267.0283507689617,0.0,25.0,90.0,0.0,0
1789854274.7264993,36.23291696320358,-115.30623400204442,8000.0,8000.0,267.0462541531972,0.0,25.0,90.0,0.0,0
1789854274.8264992,36.2329190997452,-115.30628540528288,8000.0,8000.0,267.0641575374327,0.0,25.0,90.0,0.0,0
1789854274.9264994,36.23292122330869,-115.3063368093451,8000.0,8000.0,267.0820609216683,0.0,25.0,90.0,0.0,0
1789854275.0264993,36.23292333389384,-115.30638821422603,8000.0,8000.0,267.0999643059038,0.0,25.0,90.0,0.0,0
1789854275.1264992,36.23292543150043,-115.3064396199207,8000.0,8000.0,267.1178676901394,0.0,25.0,90.0,0.0,0
1789854275.2264993,36.232927516128264,-115.30649102642406,8000.0,8000.0,267.13577107437493,0.0,25.0,90.0,0.0,0
1789854275.3264992,36.23292958777714,-115.30654243373108,8000.0,8000.0,267.15367445861045,0.0,25.0,90.0,0.0,0
1789854275.4264994,36.23293164644686,-115.30659384183677,8000.0,8000.0,267.171577842846,0.0,25.0,90.0,0.0,0
1789854275.5264993,36.23293369213721,-115.3066452507361,8000.0,8000.0,267.1894812270815,0.0,25.0,90.0,0.0,0
1789854275.6264992,36.232935724848,-115.30669666042404,8000.0,8000.0,267.2073846113171,0.0,25.0,90.0,0.0,0
1789854275.7264993,36.232937744579026,-115.30674807089558,8000.0,8000.0,267.22528799555266,0.0,25.0,90.0,0.0,0
1789854275.8264992,36.23293975133009,-115.30679948214569,8000.0,8000.0,267.2431913797882,0.0,25.0,90.0,0.0,0
1789854275.9264994,36.23294174510101,-115.30685089416937,8000.0,8000.0,267.2610947640237,0.0,25.0,90.0,0.0,0
1789854276.0264993,36.23294372589157,-115.30690230696159,8000.0,8000.0,267.27899814825923,0.0,25.0,90.0,0.0,0
1789854276.1264992,36.232945693701595,-115.30695372051733,8000.0,8000.0,267.29690153249476,0.0,25.0,90.0,0.0,0
1789854276.2264993,36.23294764853088,-115.30700513483156,8000.0,8000.0,267.31480491673034,0.0,25.0,90.0,0.0,0
1789854276.3264992,36.23294959037924,-115.30705654989927,8000.0,8000.0,267.33270830096586,0.0,25.0,90.0,0.0,0
1789854276.4264994,36.23295151924649,-115.30710796571545,8000.0,8000.0,267.3506116852014,0.0,25.0,90.0,0.0,0
1789854276.5264993,36.23295343513244,-115.30715938227506,8000.0,8000.0,267.36851506943697,0.0,25.0,90.0,0.0,0
1789854276.6264992,36.23295533803689,-115.30721079957308,8000.0,8000.0,267.3864184536725,0.0,25.0,90.0,0.0,0
1789854276.7264993,36.232957227959666,-115.30726221760452,8000.0,8000.0,267.404321837908,0.0,25.0,90.0,0.0,0
1789854276.8264992,36.23295910490059,-115.30731363636431,8000.0,8000.0,267.42222522214354,0.0,25.0,90.0,0.0,0
1789854276.9264994,36.23296096885946,-115.30736505584748,8000.0,8000.0,267.4401286063791,0.0,25.0,90.0,0.0,0
1789854277.0264993,36.232962819836104,-115.30741647604897,8000.0,8000.0,267.45803199061464,0.0,25.0,90.0,0.0,0
1789854277.1264992,36.232964657830344,-115.30746789696379,8000.0,8000.0,267.47593537485017,0.0,25.0,90.0,0.0,0
1789854277.2264993,36.232966482841995,-115.3075193185869,8000.0,8000.0,267.49383875908575,0.0,25.0,90.0,0.0,0
1789854277.3264992,36.232968294870886,-115.30757074091328,8000.0,8000.0,267.51174214332127,0.0,25.0,90.0,0.0,0
1789854277.4264994,36.23297009391683,-115.3076221639379,8000.0,8000.0,267.5296455275568,0.0,25.0,90.0,0.0,0
1789854277.5264993,36.232971879979665,-115.30767358765578,8000.0,8000.0,267.5475489117923,0.0,25.0,90.0,0.0,0
1789854277.6264992,36.232973653059204,-115.30772501206187,8000.0,8000.0,267.5654522960279,0.0,25.0,90.0,0.0,0
1789854277.7264993,36.23297541315527,-115.30777643715113,8000.0,8000.0,267.5833556802634,0.0,25.0,90.0,0.0,0
1789854277.8264992,36.232977160267716,-115.30782786291857,8000.0,8000.0,267.60125906449895,0.0,25.0,90.0,0.0,0
1789854277.9264994,36.23297889439635,-115.30787928935916,8000.0,8000.0,267.6191624487345,0.0,25.0,90.0,0.0,0
1789854278.0264993,36.232980615541,-115.30793071646788,8000.0,8000.0,267.63706583297005,0.0,25.0,90.0,0.0,0
1789854278.1264992,36.23298232370151,-115.30798214423969,8000.0,8000.0,267.6549692172056,0.0,25.0,90.0,0.0,0
1789854278.2264993,36.23298401887771,-115.3080335726696,8000.0,8000.0,267.6728726014411,0.0,25.0,90.0,0.0,0
1789854278.3264992,36.23298570106943,-115.30808500175257,8000.0,8000.0,267.6907759856767,0.0,25.0,90.0,0.0,0
1789854278.4264994,36.23298737027651,-115.30813643148358,8000.0,8000.0,267.7086793699122,0.0,25.0,90.0,0.0,0
1789854278.5264993,36.23298902649879,-115.3081878618576,8000.0,8000.0,267.7265827541478,0.0,25.0,90.0,0.0,0
1789854278.6264992,36.232990669736104,-115.30823929286963,8000.0,8000.0,267.7444861383833,0.0,25.0,90.0,0.0,0
1789854278.7264993,36.23299229998829,-115.30829072451463,8000.0,8000.0,267.76238952261883,0.0,25.0,90.0,0.0,0
1789854278.8264992,36.23299391725519,-115.30834215678759,8000.0,8000.0,267.78029290685436,0.0,25.0,90.0,0.0,0
1789854278.9264994,36.23299552153665,-115.30839358968348,8000.0,8000.0,267.7981962910899,0.0,25.0,90.0,0.0,0
1789854279.0264993,36.23299711283251,-115.30844502319728,8000.0,8000.0,267.81609967532546,0.0,25.0,90.0,0.0,0
1789854279.1264992,36.23299869114261,-115.30849645732397,8000.0,8000.0,267.834003059561,0.0,25.0,90.0,0.0,0
1789854279.2264993,36.2330002564668,-115.30854789205853,8000.0,8000.0,267.85190644379657,0.0,25.0,90.0,0.0,0
1789854279.3264992,36.233001808804936,-115.30859932739594,8000.0,8000.0,267.8698098280321,0.0,25.0,90.0,0.0,0
1789854279.4264994,36.233003348156856,-115.30865076333116,8000.0,8000.0,267.8877132122676,0.0,25.0,90.0,0.0,0
1789854279.5264993,36.23300487452241,-115.30870219985918,8000.0,8000.0,267.90561659650314,0.0,25.0,90.0,0.0,0
1789854279.6264992,36.23300638790145,-115.30875363697498,8000.0,8000.0,267.92351998073866,0.0,25.0,90.0,0.0,0
1789854279.7264993,36.23300788829383,-115.30880507467356,8000.0,8000.0,267.94142336497424,0.0,25.0,90.0,0.0,0
1789854279.8264992,36.2330093756994,-115.30885651294984,8000.0,8000.0,267.95932674920977,0.0,25.0,90.0,0.0,0
1789854279.9264994,36.23301085011802,-115.30890795179886,8000.0,8000.0,267.97723013344535,0.0,25.0,90.0,0.0,0
1789854280.0264993,36.233012311549544,-115.30895939121555,8000.0,8000.0,267.99513351768087,0.0,25.0,90.0,0.0,0
1789854280.1264992,36.23301375999383,-115.30901083119491,8000.0,8000.0,268.0130369019164,0.0,25.0,90.0,0.0,0
1789854280.2264993,36.23301519545073,-115.30906227173192,8000.0,8000.0,268.0309402861519,0.0,25.0,90.0,0.0,0
1789854280.3264992,36.23301661792012,-115.30911371282154,8000.0,8000.0,268.0488436703875,0.0,25.0,90.0,0.0,0
1789854280.4264994,36.23301802740184,-115.30916515445877,8000.0,8000.0,268.066747054623,0.0,25.0,90.0,0.0,0
1789854280.5264993,36.23301942389577,-115.30921659663856,8000.0,8000.0,268.08465043885855,0.0,25.0,90.0,0.0,0
1789854280.6264992,36.233020807401765,-115.30926803935593,8000.0,8000.0,268.1025538230941,0.0,25.0,90.0,0.0,0
1789854280.7264993,36.233022177919686,-115.3093194826058,8000.0,8000.0,268.12045720732965,0.0,25.0,90.0,0.0,0
1789854280.8264992,36.23302353544941,-115.3093709263832,8000.0,8000.0,268.1383605915652,0.0,25.0,90.0,0.0,0
1789854280.9264994,36.2330248799908,-115.30942237068308,8000.0,8000.0,268.1562639758007,0.0,25.0,90.0,0.0,0
1789854281.0264993,36.23302621154372,-115.30947381550041,8000.0,8000.0,268.1741673600362,0.0,25.0,90.0,0.0,0
1789854281.1264992,36.23302753010804,-115.30952526083018,8000.0,8000.0,268.1920707442718,0.0,25.0,90.0,0.0,0
1789854281.2264993,36.23302883568364,-115.30957670666739,8000.0,8000.0,268.2099741285073,0.0,25.0,90.0,0.0,0
1789854281.3264992,36.233030128270386,-115.30962815300697,8000.0,8000.0,268.2278775127429,0.0,25.0,90.0,0.0,0
1789854281.4264994,36.233031407868154,-115.30967959984392,8000.0,8000.0,268.24578089697843,0.0,25.0,90.0,0.0,0
1789854281.5264993,36.233032674476824,-115.30973104717322,8000.0,8000.0,268.26368428121395,0.0,25.0,90.0,0.0,0
1789854281.6264992,36.233033928096255,-115.30978249498983,8000.0,8000.0,268.2815876654495,0.0,25.0,90.0,0.0,0
1789854281.7264993,36.233035168726346,-115.30983394328877,8000.0,8000.0,268.299491049685,0.0,25.0,90.0,0.0,0
1789854281.8264992,36.23303639636696,-115.30988539206496,8000.0,8000.0,268.3173944339206,0.0,25.0,90.0,0.0,0
1789854281.9264994,36.233037611017984,-115.3099368413134,8000.0,8000.0,268.3352978181561,0.0,25.0,90.0,0.0,0
1789854282.0264993,36.233038812679304,-115.30998829102909,8000.0,8000.0,268.3532012023917,0.0,25.0,90.0,0.0,0
1789854282.1264992,36.233040001350794,-115.31003974120696,8000.0,8000.0,268.3711045866272,0.0,25.0,90.0,0.0,0
1789854282.2264993,36.23304117703234,-115.31009119184203,8000.0,8000.0,268.38900797086274,0.0,25.0,90.0,0.0,0
1789854282.3264992,36.23304233972383,-115.31014264292925,8000.0,8000.0,268.40691135509826,0.0,25.0,90.0,0.0,0
1789854282.4264994,36.23304348942515,-115.31019409446361,8000.0,8000.0,268.42481473933384,0.0,25.0,90.0,0.0,0
1789854282.5264993,36.233044626136184,-115.31024554644007,8000.0,8000.0,268.44271812356936,0.0,25.0,90.0,0.0,0
1789854282.6264992,36.23304574985682,-115.31029699885363,8000.0,8000.0,268.46062150780494,0.0,25.0,90.0,0.0,0
1789854282.7264993,36.23304686058696,-115.31034845169924,8000.0,8000.0,268.47852489204047,0.0,25.0,90.0,0.0,0
1789854282.8264992,36.23304795832648,-115.3103999049719,8000.0,8000.0,268.496428276276,0.0,25.0,90.0,0.0,0
1789854282.9264994,36.23304904307528,-115.31045135866658,8000.0,8000.0,268.5143316605115,0.0,25.0,90.0,0.0,0
1789854283.0264993,36.23305011483327,-115.31050281277824,8000.0,8000.0,268.53223504474704,0.0,25.0,90.0,0.0,0
1789854283.1264992,36.233051173600316,-115.31055426730188,8000.0,8000.0,268.5501384289826,0.0,25.0,90.0,0.0,0
1789854283.2264993,36.233052219376326,-115.31060572223245,8000.0,8000.0,268.56804181321814,0.0,25.0,90.0,0.0,0
1789854283.3264992,36.233053252161206,-115.31065717756495,8000.0,8000.0,268.58594519745367,0.0,25.0,90.0,0.0,0
1789854283.4264994,36.23305427195485,-115.31070863329434,8000.0,8000.0,268.60384858168925,0.0,25.0,90.0,0.0,0
1789854283.5264993,36.233055278757156,-115.31076008941561,8000.0,8000.0,268.6217519659248,0.0,25.0,90.0,0.0,0
1789854283.6264992,36.23305627256803,-115.31081154592371,8000.0,8000.0,268.6396553501603,0.0,25.0,90.0,0.0,0
1789854283.7264993,36.23305725338737,-115.31086300281365,8000.0,8000.0,268.6575587343958,0.0,25.0,90.0,0.0,0
1789854283.8264992,36.23305822121508,-115.31091446008038,8000.0,8000.0,268.6754621186314,0.0,25.0,90.0,0.0,0
1789854283.9264994,36.23305917605107,-115.31096591771889,8000.0,8000.0,268.6933655028669,0.0,25.0,90.0,0.0,0
1789854284.0264993,36.23306011789525,-115.31101737572415,8000.0,8000.0,268.71126888710245,0.0,25.0,90.0,0.0,0
1789854284.1264992,36.23306104674752,-115.31106883409113,8000.0,8000.0,268.72917227133803,0.0,25.0,90.0,0.0,0
1789854284.2264993,36.23306196260779,-115.31112029281482,8000.0,8000.0,268.74707565557355,0.0,25.0,90.0,0.0,0
1789854284.3264992,36.23306286547598,-115.31117175189019,8000.0,8000.0,268.7649790398091,0.0,25.0,90.0,0.0,0
1789854284.4264994,36.233063755351985,-115.3112232113122,8000.0,8000.0,268.78288242404466,0.0,25.0,90.0,0.0,0
1789854284.5264993,36.23306463223574,-115.31127467107585,8000.0,8000.0,268.8007858082801,0.0,25.0,90.0,0.0,0
1789854284.6264992,36.23306549612714,-115.31132613117609,8000.0,8000.0,268.8186891925157,0.0,25.0,90.0,0.0,0
1789854284.7264993,36.2330663470261,-115.31137759160792,8000.0,8000.0,268.8365925767513,0.0,25.0,90.0,0.0,0
1789854284.8264992,36.23306718493256,-115.31142905236631,8000.0,8000.0,268.8544959609868,0.0,25.0,90.0,0.0,0
1789854284.9264994,36.23306800984641,-115.31148051344621,8000.0,8000.0,268.87239934522233,0.0,25.0,90.0,0.0,0
1789854285.0264993,36.23306882176759,-115.31153197484264,8000.0,8000.0,268.89030272945786,0.0,25.0,90.0,0.0,0
1789854285.1264992,36.233069620696014,-115.31158343655053,8000.0,8000.0,268.9082061136934,0.0,25.0,90.0,0.0,0
1789854285.2264993,36.2330704066316,-115.31163489856489,8000.0,8000.0,268.92610949792896,0.0,25.0,90.0,0.0,0
1789854285.3264992,36.233071179574274,-115.31168636088069,8000.0,8000.0,268.9440128821645,0.0,25.0,90.0,0.0,0
1789854285.4264994,36.23307193952397,-115.31173782349288,8000.0,8000.0,268.96191626640007,0.0,25.0,90.0,0.0,0
1789854285.5264993,36.23307268648059,-115.31178928639646,8000.0,8000.0,268.9798196506356,0.0,25.0,90.0,0.0,0
1789854285.6264992,36.233073420444086,-115.3118407495864,8000.0,8000.0,268.9977230348711,0.0,25.0,90.0,0.0,0
1789854285.7264993,36.23307414141437,-115.31189221305766,8000.0,8000.0,269.01562641910664,0.0,25.0,90.0,0.0,0
1789854285.8264992,36.233074849391386,-115.31194367680523,8000.0,8000.0,269.0335298033422,0.0,25.0,90.0,0.0,0
1789854285.9264994,36.23307554437505,-115.3119951408241,8000.0,8000.0,269.05143318757774,0.0,25.0,90.0,0.0,0
1789854286.0264993,36.233076226365306,-115.3120466051092,8000.0,8000.0,269.06933657181327,0.0,25.0,90.0,0.0,0
1789854286.1264992,36.233076895362075,-115.31209806965555,8000.0,8000.0,269.08723995604885,0.0,25.0,90.0,0.0,0
1789854286.2264993,36.233077551365305,-115.31214953445811,8000.0,8000.0,269.10514334028437,0.0,25.0,90.0,0.0,0
1789854286.3264992,36.233078194374926,-115.31220099951184,8000.0,8000.0,269.1230467245199,0.0,25.0,90.0,0.0,0
1789854286.4264994,36.23307882439087,-115.31225246481175,8000.0,8000.0,269.1409501087554,0.0,25.0,90.0,0.0,0
1789854286.5264993,36.23307944141308,-115.31230393035277,8000.0,8000.0,269.15885349299094,0.0,25.0,90.0,0.0,0
1789854286.6264992,36.233080045441504,-115.31235539612992,8000.0,8000.0,269.1767568772265,0.0,25.0,90.0,0.0,0
1789854286.7264993,36.233080636476075,-115.31240686213813,8000.0,8000.0,269.19466026146205,0.0,25.0,90.0,0.0,0
1789854286.8264992,36.23308121451673,-115.31245832837241,8000.0,8000.0,269.21256364569757,0.0,25.0,90.0,0.0,0
1789854286.9264994,36.23308177956342,-115.31250979482772,8000.0,8000.0,269.23046702993315,0.0,25.0,90.0,0.0,0
1789854287.0264993,36.23308233161609,-115.31256126149904,8000.0,8000.0,269.2483704141687,0.0,25.0,90.0,0.0,0
1789854287.1264992,36.23308287067468,-115.31261272838134,8000.0,8000.0,269.2662737984042,0.0,25.0,90.0,0.0,0
1789854287.2264993,36.23308339673914,-115.3126641954696,8000.0,8000.0,269.2841771826398,0.0,25.0,90.0,0.0,0
1789854287.3264992,36.23308390980943,-115.31271566275878,8000.0,8000.0,269.3020805668753,0.0,25.0,90.0,0.0,0
1789854287.4264994,36.23308440988548,-115.31276713024387,8000.0,8000.0,269.3199839511108,0.0,25.0,90.0,0.0,0
1789854287.5264993,36.233084896967256,-115.31281859791984,8000.0,8000.0,269.33788733534635,0.0,25.0,90.0,0.0,0
1789854287.6264992,36.233085371054706,-115.31287006578168,8000.0,8000.0,269.35579071958193,0.0,25.0,90.0,0.0,0
1789854287.7264993,36.23308583214778,-115.31292153382434,8000.0,8000.0,269.37369410381746,0.0,25.0,90.0,0.0,0
1789854287.8264992,36.23308628024644,-115.31297300204281,8000.0,8000.0,269.391597488053,0.0,25.0,90.0,0.0,0
1789854287.9264994,36.23308671535064,-115.31302447043205,8000.0,8000.0,269.40950087228856,0.0,25.0,90.0,0.0,0
1789854288.0264993,36.23308713746033,-115.31307593898705,8000.0,8000.0,269.4274042565241,0.0,25.0,90.0,0.0,0
1789854288.1264992,36.23308754657548,-115.3131274077028,8000.0,8000.0,269.4453076407596,0.0,25.0,90.0,0.0,0
1789854288.2264993,36.233087942696045,-115.31317887657423,8000.0,8000.0,269.4632110249952,0.0,25.0,90.0,0.0,0
1789854288.3264992,36.23308832582198,-115.31323034559634,8000.0,8000.0,269.4811144092307,0.0,25.0,90.0,0.0,0
1789854288.4264994,36.23308869595326,-115.31328181476411,8000.0,8000.0,269.49901779346624,0.0,25.0,90.0,0.0,0
1789854288.5264993,36.23308905308984,-115.3133332840725,8000.0,8000.0,269.51692117770176,0.0,25.0,90.0,0.0,0
1789854288.6264992,36.233089397231694,-115.3133847535165,8000.0,8000.0,269.53482456193734,0.0,25.0,90.0,0.0,0
1789854288.7264993,36.23308972837878,-115.31343622309107,8000.0,8000.0,269.55272794617287,0.0,25.0,90.0,0.0,0
1789854288.8264992,36.23309004653106,-115.3134876927912,8000.0,8000.0,269.5706313304084,0.0,25.0,90.0,0.0,0
1789854288.9264994,36.23309035168852,-115.31353916261185,8000.0,8000.0,269.58853471464397,0.0,25.0,90.0,0.0,0
1789854289.0264993,36.233090643851114,-115.313590632548,8000.0,8000.0,269.6064380988795,0.0,25.0,90.0,0.0,0
1789854289.1264992,36.23309092301882,-115.31364210259463,8000.0,8000.0,269.624341483115,0.0,25.0,90.0,0.0,0
1789854289.2264993,36.23309118919162,-115.3136935727467,8000.0,8000.0,269.64224486735054,0.0,25.0,90.0,0.0,0
1789854289.3264992,36.23309144236947,-115.3137450429992,8000.0,8000.0,269.6601482515861,0.0,25.0,90.0,0.0,0
1789854289.4264994,36.23309168255236,-115.3137965133471,8000.0,8000.0,269.67805163582165,0.0,25.0,90.0,0.0,0
1789854289.5264993,36.23309190974026,-115.31384798378538,8000.0,8000.0,269.69595502005717,0.0,25.0,90.0,0.0,0
1789854289.6264992,36.233092123933154,-115.313899454309,8000.0,8000.0,269.71385840429275,0.0,25.0,90.0,0.0,0
1789854289.7264993,36.23309232513101,-115.31395092491293,8000.0,8000.0,269.7317617885283,0.0,25.0,90.0,0.0,0
1789854289.8264992,36.233092513333816,-115.31400239559217,8000.0,8000.0,269.7496651727638,0.0,25.0,90.0,0.0,0
1789854289.9264994,36.23309268854155,-115.31405386634168,8000.0,8000.0,269.7675685569994,0.0,25.0,90.0,0.0,0
1789854290.0264993,36.2330928507542,-115.31410533715643,8000.0,8000.0,269.7854719412349,0.0,25.0,90.0,0.0,0
1789854290.1264992,36.233092999971745,-115.3141568080314,8000.0,8000.0,269.8033753254704,0.0,25.0,90.0,0.0,0
1789854290.2264993,36.23309313619417,-115.31420827896157,8000.0,8000.0,269.821278709706,0.0,25.0,90.0,0.0,0
1789854290.3264992,36.233093259421466,-115.3142597499419,8000.0,8000.0,269.83918209394153,0.0,25.0,90.0,0.0,0
1789854290.4264994,36.23309336965362,-115.31431122096738,8000.0,8000.0,269.85708547817705,0.0,25.0,90.0,0.0,0
1789854290.5264993,36.23309346689062,-115.31436269203297,8000.0,8000.0,269.8749888624126,0.0,25.0,90.0,0.0,0
1789854290.6264992,36.23309355113246,-115.31441416313366,8000.0,8000.0,269.8928922466481,0.0,25.0,90.0,0.0,0
1789854290.7264993,36.23309362237913,-115.31446563426441,8000.0,8000.0,269.9107956308837,0.0,25.0,90.0,0.0,0
1789854290.8264992,36.23309368063062,-115.31451710542021,8000.0,8000.0,269.9286990151192,0.0,25.0,90.0,0.0,0
1789854290.9264994,36.23309372588692,-115.314568576596,8000.0,8000.0,269.9466023993548,0.0,25.0,90.0,0.0,0
1789854291.0264993,36.23309375814804,-115.3146200477868,8000.0,8000.0,269.9645057835903,0.0,25.0,90.0,0.0,0
1789854291.1264992,36.23309377741396,-115.31467151898757,8000.0,8000.0,269.98240916782584,0.0,25.0,90.0,0.0,0
1789854291.2264993,36.23309378368469,-115.31472299019326,8000.0,8000.0,270.00031255206136,0.0,25.0,90.0,0.0,0
1789854291.3264992,36.233093776960224,-115.31477446139887,8000.0,8000.0,270.0182159362969,0.0,25.0,90.0,0.0,0
1789854291.4264994,36.23309375724057,-115.31482593259936,8000.0,8000.0,270.03611932053246,0.0,25.0,90.0,0.0,0
1789854291.5264993,36.23309372452572,-115.31487740378972,8000.0,8000.0,270.054022704768,0.0,25.0,90.0,0.0,0
1789854291.6264992,36.233093678815685,-115.31492887496492,8000.0,8000.0,270.0719260890035,0.0,25.0,90.0,0.0,0
1789854291.7264993,36.233093620110466,-115.31498034611992,8000.0,8000.0,270.0898294732391,0.0,25.0,90.0,0.0,0
1789854291.8264992,36.23309354841007,-115.3150318172497,8000.0,8000.0,270.1077328574746,0.0,25.0,90.0,0.0,0
1789854291.9264994,36.233093463714496,-115.31508328834926,8000.0,8000.0,270.12563624171014,0.0,25.0,90.0,0.0,0
1789854292.0264993,36.233093366023766,-115.31513475941352,8000.0,8000.0,270.14353962594566,0.0,25.0,90.0,0.0,0
1789854292.1264992,36.23309325533788,-115.31518623043752,8000.0,8000.0,270.16144301018124,0.0,25.0,90.0,0.0,0
1789854292.2264993,36.23309313165685,-115.31523770141618,8000.0,8000.0,270.17934639441677,0.0,25.0,90.0,0.0,0
1789854292.3264992,36.233092994980694,-115.3152891723445,8000.0,8000.0,270.19724977865235,0.0,25.0,90.0,0.0,0
1789854292.4264994,36.23309284530942,-115.31534064321745,8000.0,8000.0,270.2151531628879,0.0,25.0,90.0,0.0,0
1789854292.5264993,36.23309268264304,-115.31539211403002,8000.0,8000.0,270.2330565471234,0.0,25.0,90.0,0.0,0
1789854292.6264992,36.23309250698158,-115.31544358477716,8000.0,8000.0,270.2509599313589,0.0,25.0,90.0,0.0,0
1789854292.7264993,36.23309231832504,-115.31549505545385,8000.0,8000.0,270.2688633155945,0.0,25.0,90.0,0.0,0
1789854292.8264992,36.23309211667346,-115.31554652605507,8000.0,8000.0,270.28676669983,0.0,25.0,90.0,0.0,0
1789854292.9264994,36.23309190202684,-115.31559799657579,8000.0,8000.0,270.3046700840656,0.0,25.0,90.0,0.0,0
1789854293.0264993,36.23309167438522,-115.315649467011,8000.0,8000.0,270.3225734683011,0.0,25.0,90.0,0.0,0
1789854293.1264992,36.233091433748605,-115.31570093735564,8000.0,8000.0,270.34047685253665,0.0,25.0,90.0,0.0,0
1789854293.2264993,36.23309118011703,-115.31575240760472,8000.0,8000.0,270.3583802367722,0.0,25.0,90.0,0.0,0
1789854293.3264992,36.23309091349051,-115.3158038777532,8000.0,8000.0,270.3762836210077,0.0,25.0,90.0,0.0,0
1789854293.4264994,36.233090633869075,-115.31585534779606,8000.0,8000.0,270.3941870052433,0.0,25.0,90.0,0.0,0
1789854293.5264993,36.233090341252755,-115.31590681772826,8000.0,8000.0,270.4120903894788,0.0,25.0,90.0,0.0,0
1789854293.6264992,36.23309003564158,-115.31595828754479,8000.0,8000.0,270.42999377371433,0.0,25.0,90.0,0.0,0
1789854293.7264993,36.233089717035575,-115.31600975724062,8000.0,8000.0,270.4478971579499,0.0,25.0,90.0,0.0,0
1789854293.8264992,36.23308938543477,-115.31606122681072,8000.0,8000.0,270.46580054218543,0.0,25.0,90.0,0.0,0
1789854293.9264994,36.23308904083921,-115.31611269625006,8000.0,8000.0,270.48370392642096,0.0,25.0,90.0,0.0,0
1789854294.0264993,36.23308868324891,-115.31616416555363,8000.0,8000.0,270.5016073106565,0.0,25.0,90.0,0.0,0
1789854294.1264992,36.23308831266392,-115.3162156347164,8000.0,8000.0,270.51951069489206,0.0,25.0,90.0,0.0,0
1789854294.2264993,36.23308792908426,-115.31626710373334,8000.0,8000.0,270.5374140791276,0.0,25.0,90.0,0.0,0
1789854294.3264992,36.23308753250999,-115.31631857259941,8000.0,8000.0,270.5553174633631,0.0,25.0,90.0,0.0,0
1789854294.4264994,36.23308712294113,-115.31637004130963,8000.0,8000.0,270.5732208475987,0.0,25.0,90.0,0.0,0
1789854294.5264993,36.233086700377726,-115.31642150985893,8000.0,8000.0,270.5911242318342,0.0,25.0,90.0,0.0,0
1789854294.6264992,36.233086264819825,-115.31647297824229,8000.0,8000.0,270.60902761606974,0.0,25.0,90.0,0.0,0
1789854294.7264993,36.233085816267455,-115.31652444645471,8000.0,8000.0,270.62693100030526,0.0,25.0,90.0,0.0,0
1789854294.8264992,36.23308535472068,-115.31657591449114,8000.0,8000.0,270.6448343845408,0.0,25.0,90.0,0.0,0
1789854294.9264994,36.233084880179526,-115.31662738234657,8000.0,8000.0,270.66273776877637,0.0,25.0,90.0,0.0,0
1789854295.0264993,36.233084392644045,-115.31667885001596,8000.0,8000.0,270.6806411530119,0.0,25.0,90.0,0.0,0
1789854295.1264992,36.233083892114294,-115.3167303174943,8000.0,8000.0,270.69854453724747,0.0,25.0,90.0,0.0,0
1789854295.2264993,36.23308337859031,-115.31678178477655,8000.0,8000.0,270.716447921483,0.0,25.0,90.0,0.0,0
1789854295.3264992,36.23308285207215,-115.3168332518577,8000.0,8000.0,270.7343513057185,0.0,25.0,90.0,0.0,0
1789854295.4264994,36.233082312559866,-115.31688471873272,8000.0,8000.0,270.75225468995404,0.0,25.0,90.0,0.0,0
1789854295.5264993,36.2330817600535,-115.31693618539659,8000.0,8000.0,270.7701580741896,0.0,25.0,90.0,0.0,0
1789854295.6264992,36.23308119455312,-115.31698765184426,8000.0,8000.0,270.78806145842515,0.0,25.0,90.0,0.0,0
